review_id,product_sk_id,customer_id,rating_stars,review_text,sentiment_score,return_reason_tag,review_date
2836,956,1157,5,Best purchase ever.,1.0,,2022-05-26
3728,203,42199,3,Packaging was damaged.,0.0,,2022-05-27
3417,730,9690,4,"Pretty good, does the job.",0.5,,2022-05-27
1045,1097,8874,4,Solid performance.,0.5,,2022-05-27
3874,730,19678,3,Average quality.,0.0,,2022-05-28
4025,458,8305,2,Below average.,-0.5,Quality Issue,2022-05-28
1842,34,18917,5,Will definitely buy again.,1.0,,2022-05-28
4135,929,14255,5,Best purchase ever.,1.0,,2022-05-29
875,1137,23539,5,"Fast shipping, product as described.",1.0,,2022-05-29
3769,1180,27565,5,Best purchase ever.,1.0,,2022-05-29
4805,759,21379,4,"Nice, but expected slightly better quality.",0.5,,2022-05-30
4685,711,30351,5,Absolutely love it!,1.0,,2022-05-30
3526,1053,42858,5,Will definitely buy again.,1.0,,2022-05-30
4209,323,43287,1,Complete scam.,-1.0,Wrong Item,2022-05-30
4869,687,26084,5,Absolutely love it!,1.0,,2022-05-30
2991,1233,16028,5,Highly recommended.,1.0,,2022-05-31
3124,799,48690,1,Waste of money.,-1.0,Wrong Item,2022-05-31
1726,898,33974,5,Five stars!,1.0,,2022-05-31
2643,1243,34450,5,Absolutely love it!,1.0,,2022-05-31
2299,1172,44864,3,"It's okay, not great.",0.0,,2022-05-31
2302,356,6830,5,Great value for money.,1.0,,2022-05-31
4271,411,16618,3,Average quality.,0.0,,2022-06-01
2711,980,22665,5,Great value for money.,1.0,,2022-06-01
1939,684,29498,5,Five stars!,1.0,,2022-06-02
4749,1208,3317,5,"Fast shipping, product as described.",1.0,,2022-06-02
3444,236,17098,4,"Nice, but expected slightly better quality.",0.5,,2022-06-02
1673,33,14234,5,Excellent quality.,1.0,,2022-06-03
1858,560,29252,5,Exceeded my expectations.,1.0,,2022-06-03
4561,730,20540,5,Absolutely love it!,1.0,,2022-06-04
3172,912,15016,3,Average quality.,0.0,,2022-06-04
3311,556,37686,3,Mixed feelings.,0.0,,2022-06-04
2180,20,39591,4,"Nice, but expected slightly better quality.",0.5,,2022-06-04
4174,110,2709,5,Will definitely buy again.,1.0,,2022-06-04
454,822,8280,5,Exceeded my expectations.,1.0,,2022-06-05
1198,29,34237,5,Five stars!,1.0,,2022-06-05
4037,131,30795,5,Five stars!,1.0,,2022-06-05
2145,168,15420,5,Best purchase ever.,1.0,,2022-06-05
1123,270,13761,5,Exceeded my expectations.,1.0,,2022-06-06
3330,387,26718,1,Worst product I've bought.,-1.0,Quality Issue,2022-06-06
1527,222,36007,5,Works perfectly.,1.0,,2022-06-06
802,93,32291,5,Absolutely love it!,1.0,,2022-06-07
2013,195,30031,5,Great value for money.,1.0,,2022-06-08
3365,1035,40806,2,Disappointed.,-0.5,Not as Described,2022-06-08
713,503,41190,5,Will definitely buy again.,1.0,,2022-06-08
1140,214,41173,5,Best purchase ever.,1.0,,2022-06-08
1831,156,39263,2,Stopped working after a week.,-0.5,Damaged,2022-06-08
1415,487,9334,5,Absolutely love it!,1.0,,2022-06-09
2290,933,1647,3,Mixed feelings.,0.0,,2022-06-09
4110,1009,26856,5,Best purchase ever.,1.0,,2022-06-09
4921,795,9719,5,Highly recommended.,1.0,,2022-06-10
705,530,47589,4,Solid performance.,0.5,,2022-06-10
4652,699,35145,5,Highly recommended.,1.0,,2022-06-10
2658,311,39256,3,"It's okay, not great.",0.0,,2022-06-10
789,109,40047,5,Best purchase ever.,1.0,,2022-06-11
1282,336,39544,5,Best purchase ever.,1.0,,2022-06-12
352,874,13408,5,Excellent quality.,1.0,,2022-06-13
2904,360,32495,5,Works perfectly.,1.0,,2022-06-13
1730,376,8291,5,Great value for money.,1.0,,2022-06-13
2626,385,4672,5,Five stars!,1.0,,2022-06-13
2055,738,5729,1,Complete scam.,-1.0,Quality Issue,2022-06-13
2405,586,7340,4,"Good product, but delivery was slow.",0.5,,2022-06-13
516,1184,6393,4,"Pretty good, does the job.",0.5,,2022-06-13
178,814,4128,1,Waste of money.,-1.0,Damaged,2022-06-14
2317,831,2975,5,Great value for money.,1.0,,2022-06-14
2059,494,16028,5,Absolutely love it!,1.0,,2022-06-15
2043,321,2892,5,Great value for money.,1.0,,2022-06-15
4716,575,36969,4,Good value.,0.5,,2022-06-15
577,169,15793,1,Customer service was unhelpful.,-1.0,Wrong Item,2022-06-15
4111,1031,1029,3,You get what you pay for.,0.0,,2022-06-16
653,395,14222,5,"Fast shipping, product as described.",1.0,,2022-06-16
1067,462,28580,1,Terrible experience.,-1.0,Wrong Item,2022-06-16
2578,537,26354,5,Great value for money.,1.0,,2022-06-16
3831,1037,33461,5,Five stars!,1.0,,2022-06-16
4470,516,32302,5,"Fast shipping, product as described.",1.0,,2022-06-17
2530,234,9365,4,Decent item for the price.,0.5,,2022-06-17
1802,1084,45980,1,Worst product I've bought.,-1.0,Not as Described,2022-06-18
4674,1061,3242,5,Great value for money.,1.0,,2022-06-19
1550,1002,6132,5,Works perfectly.,1.0,,2022-06-19
2459,637,1472,4,Good value.,0.5,,2022-06-20
1386,889,47453,5,Works perfectly.,1.0,,2022-06-20
717,241,6399,4,"Nice, but expected slightly better quality.",0.5,,2022-06-20
115,138,42223,5,Five stars!,1.0,,2022-06-20
334,71,44971,5,"Fast shipping, product as described.",1.0,,2022-06-20
1044,292,30552,2,Below average.,-0.5,Late Delivery,2022-06-20
3257,1088,32585,4,Good value.,0.5,,2022-06-22
2338,257,11809,1,Terrible experience.,-1.0,Not as Described,2022-06-22
1335,841,47033,3,You get what you pay for.,0.0,,2022-06-22
1030,1004,48772,1,Complete scam.,-1.0,Late Delivery,2022-06-22
4205,1108,3502,5,Exceeded my expectations.,1.0,,2022-06-22
767,1094,40583,5,Highly recommended.,1.0,,2022-06-22
2480,757,20541,3,Packaging was damaged.,0.0,,2022-06-22
250,110,23613,5,Five stars!,1.0,,2022-06-23
2874,47,6583,5,"Fast shipping, product as described.",1.0,,2022-06-23
2219,742,9306,5,Five stars!,1.0,,2022-06-24
842,547,29236,5,Highly recommended.,1.0,,2022-06-24
4093,894,45727,5,Excellent quality.,1.0,,2022-06-24
2654,319,41734,3,Packaging was damaged.,0.0,,2022-06-24
42,515,8293,5,Great value for money.,1.0,,2022-06-25
2669,503,15014,5,"Fast shipping, product as described.",1.0,,2022-06-26
3742,748,12255,3,Packaging was damaged.,0.0,,2022-06-26
2838,856,16881,5,Works perfectly.,1.0,,2022-06-26
3686,793,42513,5,Highly recommended.,1.0,,2022-06-26
2785,881,2362,3,Packaging was damaged.,0.0,,2022-06-26
39,265,25038,4,Satisfied with the purchase.,0.5,,2022-06-27
2496,1249,43345,5,Great value for money.,1.0,,2022-06-27
1498,976,30062,3,Average quality.,0.0,,2022-06-28
711,5,23711,5,Great value for money.,1.0,,2022-06-28
2075,721,15869,4,Decent item for the price.,0.5,,2022-06-28
3533,1097,36919,2,Stopped working after a week.,-0.5,Wrong Item,2022-06-28
3115,591,27277,2,Not as advertised.,-0.5,Damaged,2022-06-28
410,637,36614,5,Will definitely buy again.,1.0,,2022-06-28
3427,483,3118,3,Mixed feelings.,0.0,,2022-06-28
3509,1075,46326,4,Good value.,0.5,,2022-06-29
4654,74,10769,5,Highly recommended.,1.0,,2022-06-29
3450,664,25343,5,"Fast shipping, product as described.",1.0,,2022-06-29
2739,339,20893,1,Complete scam.,-1.0,Wrong Item,2022-06-30
1242,166,18161,5,Great value for money.,1.0,,2022-06-30
2557,1091,31281,2,Below average.,-0.5,Late Delivery,2022-06-30
2533,999,37551,5,Will definitely buy again.,1.0,,2022-06-30
298,614,26688,3,You get what you pay for.,0.0,,2022-06-30
4543,915,33163,4,Decent item for the price.,0.5,,2022-06-30
4152,755,46602,5,"Fast shipping, product as described.",1.0,,2022-07-01
2265,609,6915,5,Great value for money.,1.0,,2022-07-01
4521,896,10894,5,Absolutely love it!,1.0,,2022-07-01
2074,542,11959,1,Terrible experience.,-1.0,Late Delivery,2022-07-01
433,546,36976,4,Decent item for the price.,0.5,,2022-07-02
1810,1022,39338,5,Absolutely love it!,1.0,,2022-07-02
1637,861,20195,5,"Fast shipping, product as described.",1.0,,2022-07-02
275,177,5729,5,Highly recommended.,1.0,,2022-07-02
2281,419,43421,3,Average quality.,0.0,,2022-07-03
634,1176,2919,1,Arrived broken.,-1.0,Quality Issue,2022-07-03
759,897,8728,1,Arrived broken.,-1.0,Not as Described,2022-07-03
2156,960,2188,5,Great value for money.,1.0,,2022-07-03
187,1211,6812,3,"Does the job, but nothing special.",0.0,,2022-07-04
2513,321,35799,4,Good value.,0.5,,2022-07-04
2150,577,45041,5,Exceeded my expectations.,1.0,,2022-07-04
4380,377,25169,4,Solid performance.,0.5,,2022-07-04
610,819,17422,5,Works perfectly.,1.0,,2022-07-04
4715,736,26773,5,Works perfectly.,1.0,,2022-07-04
3093,654,29750,2,Would not recommend.,-0.5,Damaged,2022-07-05
1553,473,17997,5,Best purchase ever.,1.0,,2022-07-05
892,1172,37458,1,Worst product I've bought.,-1.0,Damaged,2022-07-06
3240,646,13157,5,Great value for money.,1.0,,2022-07-06
1980,763,44115,5,Best purchase ever.,1.0,,2022-07-06
3552,1160,40496,5,Absolutely love it!,1.0,,2022-07-06
2752,56,23785,4,"Good product, but delivery was slow.",0.5,,2022-07-06
3943,482,7238,5,Great value for money.,1.0,,2022-07-06
2894,42,8987,3,Average quality.,0.0,,2022-07-06
4751,555,41627,4,Solid performance.,0.5,,2022-07-06
3597,632,41500,5,Best purchase ever.,1.0,,2022-07-06
1709,9,6542,4,Satisfied with the purchase.,0.5,,2022-07-07
3491,160,34972,5,"Fast shipping, product as described.",1.0,,2022-07-07
481,1138,30759,1,Waste of money.,-1.0,Not as Described,2022-07-07
669,599,36815,2,Poor quality material.,-0.5,Quality Issue,2022-07-08
1695,1225,6399,3,Packaging was damaged.,0.0,,2022-07-08
1441,550,26780,5,Exceeded my expectations.,1.0,,2022-07-09
3704,505,37903,5,Absolutely love it!,1.0,,2022-07-09
4574,231,35366,1,Arrived broken.,-1.0,Late Delivery,2022-07-10
4219,27,19040,5,Excellent quality.,1.0,,2022-07-10
1280,1204,13047,1,Terrible experience.,-1.0,Not as Described,2022-07-10
91,71,42843,5,"Fast shipping, product as described.",1.0,,2022-07-10
1949,1210,24099,5,Best purchase ever.,1.0,,2022-07-11
2419,898,24355,4,"Good product, but delivery was slow.",0.5,,2022-07-11
3298,293,9087,5,Works perfectly.,1.0,,2022-07-11
2498,1224,28418,5,"Fast shipping, product as described.",1.0,,2022-07-11
4860,975,5679,5,Five stars!,1.0,,2022-07-11
1829,83,37469,5,Exceeded my expectations.,1.0,,2022-07-12
2409,532,1202,5,Absolutely love it!,1.0,,2022-07-13
581,283,24099,3,You get what you pay for.,0.0,,2022-07-13
1374,101,17536,4,"Good product, but delivery was slow.",0.5,,2022-07-14
2126,988,22527,2,Poor quality material.,-0.5,Late Delivery,2022-07-14
3965,766,13233,5,Exceeded my expectations.,1.0,,2022-07-14
182,1079,6442,5,Five stars!,1.0,,2022-07-14
486,360,11620,4,"Nice, but expected slightly better quality.",0.5,,2022-07-14
2085,1084,25676,5,Best purchase ever.,1.0,,2022-07-14
1160,393,30404,5,"Fast shipping, product as described.",1.0,,2022-07-14
4517,1057,29366,5,Highly recommended.,1.0,,2022-07-15
3799,668,26390,4,"Nice, but expected slightly better quality.",0.5,,2022-07-15
1367,572,19519,5,Will definitely buy again.,1.0,,2022-07-15
546,555,45025,2,Disappointed.,-0.5,Not as Described,2022-07-15
4394,1232,5011,4,"Nice, but expected slightly better quality.",0.5,,2022-07-15
2373,306,8573,4,Solid performance.,0.5,,2022-07-17
647,526,45415,1,Terrible experience.,-1.0,Not as Described,2022-07-17
4254,1150,45007,5,Works perfectly.,1.0,,2022-07-17
3342,272,31789,5,Great value for money.,1.0,,2022-07-17
1668,492,3880,5,Absolutely love it!,1.0,,2022-07-17
1964,857,26146,5,Exceeded my expectations.,1.0,,2022-07-18
2777,1203,38923,2,Disappointed.,-0.5,Quality Issue,2022-07-18
878,551,2279,5,Excellent quality.,1.0,,2022-07-18
3947,117,10658,5,Excellent quality.,1.0,,2022-07-19
144,345,48807,3,Mixed feelings.,0.0,,2022-07-19
60,1021,3498,5,Best purchase ever.,1.0,,2022-07-19
862,739,33989,5,Five stars!,1.0,,2022-07-19
1464,614,15235,3,Average quality.,0.0,,2022-07-19
4662,510,43682,4,"Good product, but delivery was slow.",0.5,,2022-07-19
4792,480,18726,1,Waste of money.,-1.0,Quality Issue,2022-07-19
2027,4,27634,5,Five stars!,1.0,,2022-07-19
311,718,37737,4,Solid performance.,0.5,,2022-07-19
928,117,32416,5,Highly recommended.,1.0,,2022-07-20
1924,872,45048,3,"Does the job, but nothing special.",0.0,,2022-07-20
272,400,31036,3,Average quality.,0.0,,2022-07-20
4641,819,1139,5,Will definitely buy again.,1.0,,2022-07-20
228,735,30616,5,Works perfectly.,1.0,,2022-07-20
251,450,30447,4,"Pretty good, does the job.",0.5,,2022-07-20
64,45,37659,5,Great value for money.,1.0,,2022-07-20
4463,216,10115,1,Waste of money.,-1.0,Wrong Item,2022-07-20
3699,865,20023,5,Absolutely love it!,1.0,,2022-07-21
3435,163,40496,5,Exceeded my expectations.,1.0,,2022-07-22
3289,1144,10161,1,Arrived broken.,-1.0,Late Delivery,2022-07-23
3316,795,45913,5,Will definitely buy again.,1.0,,2022-07-23
3065,482,35607,4,Solid performance.,0.5,,2022-07-23
4079,1095,5109,1,Waste of money.,-1.0,Late Delivery,2022-07-24
1490,878,27377,5,Great value for money.,1.0,,2022-07-24
3853,758,40968,4,Solid performance.,0.5,,2022-07-24
211,338,12083,4,Good value.,0.5,,2022-07-25
2935,252,8406,5,Great value for money.,1.0,,2022-07-25
4490,976,48484,3,You get what you pay for.,0.0,,2022-07-25
2864,984,11848,2,Stopped working after a week.,-0.5,Not as Described,2022-07-26
235,898,30287,5,Will definitely buy again.,1.0,,2022-07-26
3067,984,3420,3,"Does the job, but nothing special.",0.0,,2022-07-26
1408,1248,11361,2,Would not recommend.,-0.5,Late Delivery,2022-07-26
3334,215,31741,4,"Nice, but expected slightly better quality.",0.5,,2022-07-27
3681,1191,24355,4,Solid performance.,0.5,,2022-07-27
3593,1173,25807,1,Terrible experience.,-1.0,Late Delivery,2022-07-27
2285,1070,12548,5,Five stars!,1.0,,2022-07-27
3995,580,38099,1,Worst product I've bought.,-1.0,Late Delivery,2022-07-28
4987,1217,24945,4,Solid performance.,0.5,,2022-07-28
51,706,12088,4,Satisfied with the purchase.,0.5,,2022-07-29
2354,800,43899,5,Best purchase ever.,1.0,,2022-07-30
418,1199,32853,4,Solid performance.,0.5,,2022-07-30
1486,524,11442,5,Works perfectly.,1.0,,2022-07-30
2109,868,23445,5,Works perfectly.,1.0,,2022-07-30
4228,28,36051,4,Good value.,0.5,,2022-07-30
1203,372,19656,5,"Fast shipping, product as described.",1.0,,2022-07-31
349,291,11143,5,Works perfectly.,1.0,,2022-07-31
745,826,40577,1,Customer service was unhelpful.,-1.0,Late Delivery,2022-07-31
3196,937,24697,4,Satisfied with the purchase.,0.5,,2022-07-31
1690,1106,8730,1,Complete scam.,-1.0,Wrong Item,2022-08-01
3251,65,29810,3,Packaging was damaged.,0.0,,2022-08-02
3858,862,17206,4,Satisfied with the purchase.,0.5,,2022-08-02
3901,215,48051,4,Good value.,0.5,,2022-08-02
4565,102,9047,5,Excellent quality.,1.0,,2022-08-02
1269,77,25998,5,Highly recommended.,1.0,,2022-08-02
1469,750,17785,5,Will definitely buy again.,1.0,,2022-08-02
4754,992,5420,4,Decent item for the price.,0.5,,2022-08-02
4799,827,43787,5,Five stars!,1.0,,2022-08-03
4073,787,15522,4,"Good product, but delivery was slow.",0.5,,2022-08-03
4097,314,32681,5,Excellent quality.,1.0,,2022-08-03
4564,169,13342,3,"It's okay, not great.",0.0,,2022-08-03
537,388,49334,1,Customer service was unhelpful.,-1.0,Damaged,2022-08-04
390,275,13293,5,Five stars!,1.0,,2022-08-04
3241,114,44877,5,Absolutely love it!,1.0,,2022-08-04
4676,1020,28630,4,"Nice, but expected slightly better quality.",0.5,,2022-08-04
3740,1055,10875,5,Great value for money.,1.0,,2022-08-04
490,149,34418,5,Highly recommended.,1.0,,2022-08-06
3541,421,2197,4,"Nice, but expected slightly better quality.",0.5,,2022-08-07
1088,806,2197,5,Five stars!,1.0,,2022-08-07
1099,1204,34683,5,"Fast shipping, product as described.",1.0,,2022-08-07
304,871,1194,1,Waste of money.,-1.0,Quality Issue,2022-08-07
3236,953,35177,4,Good value.,0.5,,2022-08-07
3887,663,19245,4,Good value.,0.5,,2022-08-07
4544,911,40434,1,Terrible experience.,-1.0,Wrong Item,2022-08-08
1193,529,19321,5,Will definitely buy again.,1.0,,2022-08-08
1955,109,1194,5,"Fast shipping, product as described.",1.0,,2022-08-08
1323,1211,29315,5,Five stars!,1.0,,2022-08-08
756,912,10649,5,Five stars!,1.0,,2022-08-08
54,1206,40027,5,Five stars!,1.0,,2022-08-08
2474,565,45178,5,Will definitely buy again.,1.0,,2022-08-08
4056,448,48323,5,Highly recommended.,1.0,,2022-08-09
1887,1238,33616,1,Do not buy!,-1.0,Not as Described,2022-08-09
2799,361,6125,3,"Does the job, but nothing special.",0.0,,2022-08-09
1866,677,23020,1,Complete scam.,-1.0,Wrong Item,2022-08-09
1114,680,8631,3,Packaging was damaged.,0.0,,2022-08-09
1871,873,30555,5,Best purchase ever.,1.0,,2022-08-10
2385,189,48370,5,Excellent quality.,1.0,,2022-08-10
1867,802,23110,5,Highly recommended.,1.0,,2022-08-10
3751,613,15081,4,"Nice, but expected slightly better quality.",0.5,,2022-08-10
3282,235,14064,3,You get what you pay for.,0.0,,2022-08-10
3267,1063,35669,4,"Pretty good, does the job.",0.5,,2022-08-10
3301,126,41684,1,Complete scam.,-1.0,Not as Described,2022-08-11
2122,905,16478,5,Excellent quality.,1.0,,2022-08-12
3974,1067,40160,3,"It's okay, not great.",0.0,,2022-08-12
2198,512,37944,5,"Fast shipping, product as described.",1.0,,2022-08-12
552,1129,31777,5,Best purchase ever.,1.0,,2022-08-13
4017,453,31023,2,Below average.,-0.5,Damaged,2022-08-13
871,270,19908,3,"Does the job, but nothing special.",0.0,,2022-08-13
2537,388,43065,5,Works perfectly.,1.0,,2022-08-13
1006,83,13543,4,"Good product, but delivery was slow.",0.5,,2022-08-13
3215,666,23936,5,Excellent quality.,1.0,,2022-08-13
1931,875,33766,5,Excellent quality.,1.0,,2022-08-13
3392,906,10875,5,"Fast shipping, product as described.",1.0,,2022-08-14
2023,1025,6197,1,Worst product I've bought.,-1.0,Damaged,2022-08-14
2445,674,34434,4,Solid performance.,0.5,,2022-08-15
4269,775,4559,5,Best purchase ever.,1.0,,2022-08-15
473,523,38488,2,Below average.,-0.5,Wrong Item,2022-08-16
1347,1006,17600,5,Works perfectly.,1.0,,2022-08-16
2648,204,17368,5,"Fast shipping, product as described.",1.0,,2022-08-16
1452,1184,17199,5,Five stars!,1.0,,2022-08-16
320,3,44278,2,Would not recommend.,-0.5,Late Delivery,2022-08-16
1076,396,44221,2,Stopped working after a week.,-0.5,Not as Described,2022-08-16
1534,1049,48184,4,Decent item for the price.,0.5,,2022-08-16
1860,613,47038,4,Solid performance.,0.5,,2022-08-17
4763,692,46945,3,You get what you pay for.,0.0,,2022-08-17
4694,821,25901,5,Highly recommended.,1.0,,2022-08-18
2436,56,41032,5,Excellent quality.,1.0,,2022-08-18
1692,1094,18457,5,Will definitely buy again.,1.0,,2022-08-19
1449,733,36788,3,Packaging was damaged.,0.0,,2022-08-19
282,1222,8397,4,Decent item for the price.,0.5,,2022-08-19
4088,778,40160,4,Decent item for the price.,0.5,,2022-08-20
788,1101,19603,5,Works perfectly.,1.0,,2022-08-21
3328,878,29068,5,Will definitely buy again.,1.0,,2022-08-21
2331,252,34974,5,Works perfectly.,1.0,,2022-08-21
3460,467,35890,5,Five stars!,1.0,,2022-08-21
4275,262,43711,4,"Pretty good, does the job.",0.5,,2022-08-21
2098,90,35608,4,"Nice, but expected slightly better quality.",0.5,,2022-08-22
1711,579,30318,1,Worst product I've bought.,-1.0,Damaged,2022-08-22
4359,296,45968,5,Highly recommended.,1.0,,2022-08-22
2417,302,13160,5,Highly recommended.,1.0,,2022-08-22
4793,480,24030,5,Excellent quality.,1.0,,2022-08-22
1516,967,6674,5,Great value for money.,1.0,,2022-08-23
1771,618,21162,1,Worst product I've bought.,-1.0,Quality Issue,2022-08-23
777,559,24136,5,Excellent quality.,1.0,,2022-08-23
1035,210,35626,5,"Fast shipping, product as described.",1.0,,2022-08-23
142,299,20209,5,"Fast shipping, product as described.",1.0,,2022-08-24
2205,607,23212,5,Will definitely buy again.,1.0,,2022-08-24
3186,822,37362,5,Five stars!,1.0,,2022-08-25
4657,676,4107,1,Arrived broken.,-1.0,Wrong Item,2022-08-25
3707,558,14645,3,Mixed feelings.,0.0,,2022-08-26
1124,624,16134,5,Exceeded my expectations.,1.0,,2022-08-26
1047,738,2070,5,Absolutely love it!,1.0,,2022-08-26
747,404,44159,4,Decent item for the price.,0.5,,2022-08-27
3850,898,45116,5,Great value for money.,1.0,,2022-08-27
4410,1064,26130,5,Will definitely buy again.,1.0,,2022-08-28
3665,34,8855,2,Below average.,-0.5,Damaged,2022-08-28
1595,181,32895,4,"Good product, but delivery was slow.",0.5,,2022-08-29
4341,1203,2283,2,Disappointed.,-0.5,Not as Described,2022-08-29
1545,398,36446,2,Would not recommend.,-0.5,Late Delivery,2022-08-30
2880,99,21108,2,Below average.,-0.5,Wrong Item,2022-08-31
765,328,12586,5,Absolutely love it!,1.0,,2022-08-31
245,951,29694,5,Highly recommended.,1.0,,2022-09-01
4468,1237,6187,5,Excellent quality.,1.0,,2022-09-01
1145,741,14798,5,Five stars!,1.0,,2022-09-02
4200,1118,21879,4,Good value.,0.5,,2022-09-03
3546,477,28265,5,Will definitely buy again.,1.0,,2022-09-03
2729,1007,12334,5,Exceeded my expectations.,1.0,,2022-09-03
1663,281,19949,4,"Pretty good, does the job.",0.5,,2022-09-03
2030,193,12701,5,Highly recommended.,1.0,,2022-09-04
1116,1154,42506,2,Disappointed.,-0.5,Late Delivery,2022-09-04
3845,185,5889,5,Best purchase ever.,1.0,,2022-09-05
3441,601,39714,5,Five stars!,1.0,,2022-09-05
769,182,29149,5,"Fast shipping, product as described.",1.0,,2022-09-05
3400,539,22655,5,Five stars!,1.0,,2022-09-05
482,329,12701,5,Excellent quality.,1.0,,2022-09-06
4469,802,2384,5,Highly recommended.,1.0,,2022-09-07
545,1070,2868,4,"Pretty good, does the job.",0.5,,2022-09-08
742,1119,26352,5,Best purchase ever.,1.0,,2022-09-08
2917,498,6918,5,Will definitely buy again.,1.0,,2022-09-08
3636,261,33335,2,Would not recommend.,-0.5,Quality Issue,2022-09-08
1582,671,3972,5,Works perfectly.,1.0,,2022-09-09
337,1019,21714,5,Excellent quality.,1.0,,2022-09-09
2546,132,49989,5,Exceeded my expectations.,1.0,,2022-09-09
1775,803,9437,5,Exceeded my expectations.,1.0,,2022-09-09
361,64,38240,3,Average quality.,0.0,,2022-09-09
1218,1116,22451,1,Waste of money.,-1.0,Late Delivery,2022-09-09
2208,79,29194,5,Best purchase ever.,1.0,,2022-09-10
2704,433,19545,3,Packaging was damaged.,0.0,,2022-09-10
4372,956,7524,3,"It's okay, not great.",0.0,,2022-09-10
4204,489,10520,5,Great value for money.,1.0,,2022-09-10
4455,422,7524,3,"Does the job, but nothing special.",0.0,,2022-09-11
4356,723,28936,5,Five stars!,1.0,,2022-09-11
734,223,27033,4,Solid performance.,0.5,,2022-09-12
3169,856,17466,5,"Fast shipping, product as described.",1.0,,2022-09-12
4065,1105,16879,5,Best purchase ever.,1.0,,2022-09-12
1820,345,35590,5,Absolutely love it!,1.0,,2022-09-12
3768,1179,32629,5,Works perfectly.,1.0,,2022-09-12
484,461,16202,5,Great value for money.,1.0,,2022-09-12
1653,106,37525,5,Absolutely love it!,1.0,,2022-09-13
3680,176,24957,4,"Pretty good, does the job.",0.5,,2022-09-13
3820,912,7940,4,"Good product, but delivery was slow.",0.5,,2022-09-13
2431,409,18486,4,"Good product, but delivery was slow.",0.5,,2022-09-13
4824,1154,34056,4,"Good product, but delivery was slow.",0.5,,2022-09-13
4010,882,13821,5,"Fast shipping, product as described.",1.0,,2022-09-13
328,372,23835,4,Decent item for the price.,0.5,,2022-09-14
2423,646,18105,5,Best purchase ever.,1.0,,2022-09-14
269,390,13050,3,"It's okay, not great.",0.0,,2022-09-14
988,172,30069,5,Highly recommended.,1.0,,2022-09-14
256,398,8898,3,Average quality.,0.0,,2022-09-15
813,1193,30547,5,"Fast shipping, product as described.",1.0,,2022-09-15
3652,1056,2182,4,Solid performance.,0.5,,2022-09-15
2543,151,9560,5,Great value for money.,1.0,,2022-09-16
423,332,16797,1,Arrived broken.,-1.0,Late Delivery,2022-09-16
3210,1070,24790,1,Arrived broken.,-1.0,Not as Described,2022-09-16
4195,587,4478,1,Waste of money.,-1.0,Wrong Item,2022-09-16
507,1236,34203,3,Mixed feelings.,0.0,,2022-09-16
3421,834,11577,5,Highly recommended.,1.0,,2022-09-17
3498,433,28013,5,Works perfectly.,1.0,,2022-09-17
3503,1189,22149,3,Average quality.,0.0,,2022-09-17
3256,485,24814,5,Absolutely love it!,1.0,,2022-09-17
3784,980,34979,2,Disappointed.,-0.5,Quality Issue,2022-09-17
2910,584,27643,5,Works perfectly.,1.0,,2022-09-18
3490,75,5510,4,"Good product, but delivery was slow.",0.5,,2022-09-18
2320,267,7227,4,"Nice, but expected slightly better quality.",0.5,,2022-09-18
1696,637,47450,5,Great value for money.,1.0,,2022-09-19
4267,478,13815,2,Disappointed.,-0.5,Not as Described,2022-09-21
1737,1246,31273,1,Arrived broken.,-1.0,Not as Described,2022-09-21
3544,1219,33242,5,Will definitely buy again.,1.0,,2022-09-21
1228,63,41469,5,Works perfectly.,1.0,,2022-09-22
2998,565,41802,5,Works perfectly.,1.0,,2022-09-22
1263,101,24361,5,"Fast shipping, product as described.",1.0,,2022-09-22
1334,565,11044,3,"It's okay, not great.",0.0,,2022-09-22
3011,43,31831,5,Great value for money.,1.0,,2022-09-22
1377,607,5862,4,"Good product, but delivery was slow.",0.5,,2022-09-22
2754,824,22012,1,Do not buy!,-1.0,Wrong Item,2022-09-22
1929,546,24200,5,Will definitely buy again.,1.0,,2022-09-23
891,43,34598,2,Would not recommend.,-0.5,Not as Described,2022-09-25
1179,998,8134,5,"Fast shipping, product as described.",1.0,,2022-09-25
1235,802,39339,4,Decent item for the price.,0.5,,2022-09-25
2374,354,41522,5,Excellent quality.,1.0,,2022-09-25
3800,980,32752,5,Best purchase ever.,1.0,,2022-09-25
3726,949,2993,5,Five stars!,1.0,,2022-09-25
2363,689,18940,5,Five stars!,1.0,,2022-09-26
2994,207,16910,5,Excellent quality.,1.0,,2022-09-27
3006,806,29417,5,Exceeded my expectations.,1.0,,2022-09-27
4872,68,25364,5,Works perfectly.,1.0,,2022-09-27
4959,1156,2593,5,Absolutely love it!,1.0,,2022-09-27
3308,455,9778,4,"Pretty good, does the job.",0.5,,2022-09-27
121,642,10387,1,Arrived broken.,-1.0,Damaged,2022-09-27
4323,1241,14616,5,Great value for money.,1.0,,2022-09-28
3596,917,21160,4,Good value.,0.5,,2022-09-28
2116,36,13815,3,"Does the job, but nothing special.",0.0,,2022-09-29
2881,726,3590,5,Works perfectly.,1.0,,2022-09-30
597,717,4703,5,Highly recommended.,1.0,,2022-09-30
2901,740,39216,1,Do not buy!,-1.0,Wrong Item,2022-10-01
1104,819,19908,4,"Nice, but expected slightly better quality.",0.5,,2022-10-01
