product_sk_id,sku_code,product_name_en,product_name_bn,brand_id,category_id,barcode_ean,uom,pack_size_value,pack_size_unit,mrp_bdt,vat_percentage,shelf_life_days,storage_type,is_perishable,is_private_label,launch_date,product_status
620,OIL-0620,Bombay Sweets Oil Few 5L Jar,বাংলা পণ্য - 620,17,1,3.10772E+12,5L Jar,1,Unit,1033,15,667,Ambient,TRUE,FALSE,12/17/2023,Active
621,WIP-0621,Pran Wipes Picture Pack,বাংলা পণ্য - 621,15,7,5.89367E+12,Pack,1,Unit,244,15,281,Ambient,FALSE,FALSE,1/25/2022,Active
622,DIA-0622,Fresh Diapers Staff Jumbo Pack,বাংলা পণ্য - 622,13,5,6.78739E+12,Jumbo Pack,1,Unit,2281,15,350,Ambient,FALSE,FALSE,2/21/2020,Active
623,RIC-0623,Rupchanda Rice Read 25kg Bag,বাংলা পণ্য - 623,15,2,5.29238E+12,25kg Bag,1,Unit,2671,15,221,Ambient,FALSE,FALSE,2/6/2022,Active
624,JUI-0624,Ispahani Juices Government 1L Carton,বাংলা পণ্য - 624,11,14,0448063244892,1L Carton,1,Unit,243,15,656,Ambient,TRUE,FALSE,9/12/2021,Active
625,DET-0625,BGB Detergent Often 3kg Bag,বাংলা পণ্য - 625,21,11,4.60413E+12,3kg Bag,1,Unit,1083,15,388,Ambient,FALSE,TRUE,7/20/2020,Active
626,WIP-0626,Marks Wipes Manage Pack,বাংলা পণ্য - 626,18,7,9.33997E+12,Pack,1,Unit,446,15,254,Ambient,FALSE,FALSE,2/25/2023,Active
627,OIL-0627,Harpic Oil Image 5L Jar,বাংলা পণ্য - 627,18,1,9.04761E+12,5L Jar,1,Unit,1187,15,462,Ambient,TRUE,FALSE,4/1/2021,Active
628,SHA-0628,Wheel Shampoo Beautiful Bottle,বাংলা পণ্য - 628,2,8,9.04377E+12,Bottle,1,Unit,885,15,421,Ambient,FALSE,FALSE,5/27/2021,Active
629,TEA-0629,ACI Tea/Coffee Action Jar,বাংলা পণ্য - 629,11,13,3.56237E+12,Jar,1,Unit,679,15,126,Ambient,FALSE,FALSE,1/15/2020,Active
630,OIL-0630,Savlon Oil Financial 5L Jar,বাংলা পণ্য - 630,7,1,8.51199E+12,5L Jar,1,Unit,1100,15,117,Ambient,TRUE,FALSE,8/31/2023,Active
631,TEA-0631,Radhuni Tea/Coffee Cultural Jar,বাংলা পণ্য - 631,10,13,6.79112E+12,Jar,1,Unit,701,15,333,Ambient,FALSE,FALSE,7/25/2022,Active
632,DIA-0632,Rupchanda Diapers Seek Jumbo Pack,বাংলা পণ্য - 632,17,5,2.72917E+12,Jumbo Pack,1,Unit,2452,15,487,Ambient,FALSE,FALSE,8/8/2020,Active
633,DET-0633,Rupchanda Detergent Window 3kg Bag,বাংলা পণ্য - 633,13,11,5.38419E+12,3kg Bag,1,Unit,1249,15,169,Ambient,FALSE,FALSE,9/21/2021,Active
634,SOA-0634,Savlon Soap House Bundle Pack,বাংলা পণ্য - 634,7,10,7.22459E+12,Bundle Pack,1,Unit,342,15,570,Ambient,FALSE,FALSE,6/28/2022,Active
635,TEA-0635,Nescafe Tea/Coffee Opportunity Jar,বাংলা পণ্য - 635,18,13,3.34083E+12,Jar,1,Unit,1013,15,420,Ambient,FALSE,FALSE,6/30/2021,Active
636,DET-0636,Pran Detergent These 3kg Bag,বাংলা পণ্য - 636,1,11,9.26687E+12,3kg Bag,1,Unit,1194,15,410,Ambient,FALSE,FALSE,7/3/2022,Active
637,DIA-0637,Nescafe Diapers Hope Jumbo Pack,বাংলা পণ্য - 637,8,5,6.53E+12,Jumbo Pack,1,Unit,2017,15,391,Ambient,FALSE,FALSE,11/9/2020,Active
638,DET-0638,Maggi Detergent Role 3kg Bag,বাংলা পণ্য - 638,7,11,6.04709E+12,3kg Bag,1,Unit,915,15,681,Ambient,FALSE,FALSE,5/30/2023,Active
639,SOA-0639,Bashundhara Soap Begin Bundle Pack,বাংলা পণ্য - 639,14,10,4.21375E+12,Bundle Pack,1,Unit,494,15,378,Ambient,FALSE,FALSE,9/29/2020,Active
640,CLE-0640,Parachute Cleaning Program Combo,বাংলা পণ্য - 640,11,12,2.6895E+12,Combo,1,Unit,288,15,529,Ambient,FALSE,FALSE,8/6/2022,Active
641,LEN-0641,BGB Lentils Employee 1kg Pack,বাংলা পণ্য - 641,21,4,3.69832E+12,1kg Pack,1,Unit,354,15,268,Ambient,FALSE,TRUE,4/29/2023,Active
642,DIA-0642,Marks Diapers Practice Jumbo Pack,বাংলা পণ্য - 642,9,5,5.98162E+12,Jumbo Pack,1,Unit,2505,15,194,Ambient,FALSE,FALSE,4/9/2022,Active
643,DET-0643,Nescafe Detergent Option 3kg Bag,বাংলা পণ্য - 643,12,11,0409336272448,3kg Bag,1,Unit,1277,15,569,Ambient,FALSE,FALSE,5/26/2021,Active
644,SOA-0644,Nescafe Soap Them Bundle Pack,বাংলা পণ্য - 644,13,10,2.27594E+12,Bundle Pack,1,Unit,247,15,93,Ambient,FALSE,FALSE,10/5/2020,Active
645,SKI-0645,Bombay Sweets Skin Care Crime Jar,বাংলা পণ্য - 645,19,9,2.15533E+12,Jar,1,Unit,818,15,617,Ambient,FALSE,FALSE,10/18/2020,Active
646,RIC-0646,Lifebuoy Rice Standard 25kg Bag,বাংলা পণ্য - 646,9,2,2.97451E+12,25kg Bag,1,Unit,4124,15,523,Ambient,FALSE,FALSE,4/29/2022,Active
647,SOA-0647,Bombay Sweets Soap Inside Bundle Pack,বাংলা পণ্য - 647,10,10,2.49513E+12,Bundle Pack,1,Unit,308,15,347,Ambient,FALSE,FALSE,7/10/2023,Active
648,OIL-0648,Fresh Oil Majority 5L Jar,বাংলা পণ্য - 648,5,1,5.29665E+12,5L Jar,1,Unit,1405,15,297,Ambient,TRUE,FALSE,11/18/2023,Active
649,SPI-0649,Radhuni Spices Watch 500g Jar,বাংলা পণ্য - 649,15,3,2.07239E+12,500g Jar,1,Unit,649,15,470,Ambient,FALSE,FALSE,5/27/2021,Active
650,WIP-0650,ACI Wipes With Pack,বাংলা পণ্য - 650,20,7,5.0637E+12,Pack,1,Unit,397,15,457,Ambient,FALSE,FALSE,10/4/2022,Active
651,TEA-0651,Rin Tea/Coffee Tv Jar,বাংলা পণ্য - 651,5,13,5.59992E+12,Jar,1,Unit,1125,15,537,Ambient,FALSE,FALSE,4/5/2020,Active
652,DIA-0652,BGB Diapers Sit Jumbo Pack,বাংলা পণ্য - 652,21,5,2.23645E+12,Jumbo Pack,1,Unit,1654,15,585,Ambient,FALSE,TRUE,11/30/2021,Active
653,SPI-0653,Radhuni Spices Reflect 500g Jar,বাংলা পণ্য - 653,8,3,0434249162630,500g Jar,1,Unit,606,15,134,Ambient,FALSE,FALSE,7/4/2020,Active
654,OIL-0654,Rin Oil Modern 5L Jar,বাংলা পণ্য - 654,14,1,7.74422E+12,5L Jar,1,Unit,1159,15,161,Ambient,TRUE,FALSE,6/12/2023,Active
655,DIA-0655,ACI Diapers Sense Jumbo Pack,বাংলা পণ্য - 655,11,5,9.73819E+12,Jumbo Pack,1,Unit,2828,15,533,Ambient,FALSE,FALSE,12/5/2021,Active
656,DET-0656,Rin Detergent General 3kg Bag,বাংলা পণ্য - 656,11,11,1.02958E+12,3kg Bag,1,Unit,1094,15,603,Ambient,FALSE,FALSE,12/31/2020,Active
657,DET-0657,Wheel Detergent Concern 3kg Bag,বাংলা পণ্য - 657,1,11,7.10454E+12,3kg Bag,1,Unit,976,15,233,Ambient,FALSE,FALSE,11/10/2022,Active
658,SHA-0658,Knorr Shampoo Section Bottle,বাংলা পণ্য - 658,9,8,4.31719E+12,Bottle,1,Unit,482,15,196,Ambient,FALSE,FALSE,11/24/2021,Active
659,WIP-0659,Ispahani Wipes Production Pack,বাংলা পণ্য - 659,3,7,1.54338E+12,Pack,1,Unit,389,15,265,Ambient,FALSE,FALSE,4/25/2022,Active
660,LEN-0660,Rin Lentils Owner 1kg Pack,বাংলা পণ্য - 660,17,4,2.20683E+12,1kg Pack,1,Unit,356,15,316,Ambient,FALSE,FALSE,9/26/2020,Active
661,SOA-0661,BGB Soap Woman Bundle Pack,বাংলা পণ্য - 661,21,10,8.45719E+12,Bundle Pack,1,Unit,205,15,340,Ambient,FALSE,TRUE,10/25/2021,Active
662,SPI-0662,Fresh Spices Six 500g Jar,বাংলা পণ্য - 662,18,3,2.54993E+12,500g Jar,1,Unit,465,15,351,Ambient,FALSE,FALSE,6/4/2020,Active
663,SKI-0663,Bashundhara Skin Care Deep Jar,বাংলা পণ্য - 663,2,9,3.86137E+12,Jar,1,Unit,1314,15,637,Ambient,FALSE,FALSE,10/28/2021,Active
664,DIA-0664,BGB Diapers That Jumbo Pack,বাংলা পণ্য - 664,21,5,0543370736716,Jumbo Pack,1,Unit,2597,15,234,Ambient,FALSE,TRUE,7/16/2020,Active
665,TEA-0665,Bombay Sweets Tea/Coffee Moment Jar,বাংলা পণ্য - 665,4,13,4.70695E+12,Jar,1,Unit,593,15,668,Ambient,FALSE,FALSE,6/20/2023,Active
666,OIL-0666,Bombay Sweets Oil Space 5L Jar,বাংলা পণ্য - 666,15,1,9.40697E+12,5L Jar,1,Unit,1296,15,331,Ambient,TRUE,FALSE,2/27/2021,Active
667,SOA-0667,Lifebuoy Soap Behind Bundle Pack,বাংলা পণ্য - 667,13,10,8.62932E+12,Bundle Pack,1,Unit,464,15,684,Ambient,FALSE,FALSE,5/2/2021,Active
668,DET-0668,Fresh Detergent Six 3kg Bag,বাংলা পণ্য - 668,15,11,8.6474E+12,3kg Bag,1,Unit,1200,15,522,Ambient,FALSE,FALSE,9/24/2023,Active
669,WIP-0669,Dano Wipes Camera Pack,বাংলা পণ্য - 669,14,7,7.55046E+12,Pack,1,Unit,318,15,464,Ambient,FALSE,FALSE,8/6/2023,Active
670,LEN-0670,Bombay Sweets Lentils Significant 1kg Pack,বাংলা পণ্য - 670,3,4,4.03973E+12,1kg Pack,1,Unit,249,15,204,Ambient,FALSE,FALSE,10/11/2021,Active
671,DIA-0671,Teer Diapers Tell Jumbo Pack,বাংলা পণ্য - 671,20,5,9.09414E+12,Jumbo Pack,1,Unit,2255,15,243,Ambient,FALSE,FALSE,11/1/2020,Active
672,DIA-0672,Nescafe Diapers Issue Jumbo Pack,বাংলা পণ্য - 672,7,5,0385528823134,Jumbo Pack,1,Unit,2959,15,447,Ambient,FALSE,FALSE,8/18/2020,Active
673,TEA-0673,Radhuni Tea/Coffee Prepare Jar,বাংলা পণ্য - 673,15,13,9.67834E+12,Jar,1,Unit,798,15,396,Ambient,FALSE,FALSE,6/16/2020,Active
674,RIC-0674,Radhuni Rice Try 25kg Bag,বাংলা পণ্য - 674,8,2,9.77639E+12,25kg Bag,1,Unit,1727,15,600,Ambient,FALSE,FALSE,6/3/2021,Active
675,LEN-0675,Knorr Lentils Seem 1kg Pack,বাংলা পণ্য - 675,12,4,4.37637E+12,1kg Pack,1,Unit,298,15,476,Ambient,FALSE,FALSE,12/17/2021,Active
676,TEA-0676,Radhuni Tea/Coffee Task Jar,বাংলা পণ্য - 676,7,13,1.6536E+12,Jar,1,Unit,889,15,497,Ambient,FALSE,FALSE,6/7/2023,Active
677,BAB-0677,BGB Baby Food Anyone Tin,বাংলা পণ্য - 677,21,6,6.98958E+12,Tin,1,Unit,1368,15,318,Ambient,FALSE,TRUE,4/29/2023,Active
678,DIA-0678,Rin Diapers Suffer Jumbo Pack,বাংলা পণ্য - 678,13,5,0997285541796,Jumbo Pack,1,Unit,1602,15,319,Ambient,FALSE,FALSE,11/13/2020,Active
679,DET-0679,Parachute Detergent School 3kg Bag,বাংলা পণ্য - 679,12,11,9.43149E+12,3kg Bag,1,Unit,968,15,592,Ambient,FALSE,FALSE,4/26/2021,Active
680,RIC-0680,Pran Rice Seven 25kg Bag,বাংলা পণ্য - 680,6,2,0967624285742,25kg Bag,1,Unit,2655,15,259,Ambient,FALSE,FALSE,2/21/2020,Active
681,SKI-0681,Teer Skin Care For Jar,বাংলা পণ্য - 681,15,9,0527703547668,Jar,1,Unit,1443,15,474,Ambient,FALSE,FALSE,12/21/2023,Active
682,LEN-0682,Nescafe Lentils Teach 1kg Pack,বাংলা পণ্য - 682,9,4,3.078E+12,1kg Pack,1,Unit,302,15,641,Ambient,FALSE,FALSE,9/5/2021,Active
683,LEN-0683,Maggi Lentils Score 1kg Pack,বাংলা পণ্য - 683,17,4,5.19407E+12,1kg Pack,1,Unit,184,15,525,Ambient,FALSE,FALSE,2/2/2023,Active
684,SHA-0684,BGB Sweets Shampoo Analysis Bottle,বাংলা পণ্য - 684,21,8,4.11708E+12,Bottle,1,Unit,470,15,203,Ambient,FALSE,TRUE,8/10/2020,Active
685,LEN-0685,Ispahani Lentils Test 1kg Pack,বাংলা পণ্য - 685,1,4,5.139E+12,1kg Pack,1,Unit,181,15,162,Ambient,FALSE,FALSE,4/17/2021,Active
686,CLE-0686,Wheel Cleaning Let Combo,বাংলা পণ্য - 686,20,12,4.72991E+12,Combo,1,Unit,599,15,362,Ambient,FALSE,FALSE,2/21/2022,Active
687,LEN-0687,Nescafe Lentils Cup 1kg Pack,বাংলা পণ্য - 687,12,4,9.04976E+12,1kg Pack,1,Unit,365,15,183,Ambient,FALSE,FALSE,3/16/2021,Active
688,WIP-0688,Rupchanda Wipes Century Pack,বাংলা পণ্য - 688,6,7,6.33339E+12,Pack,1,Unit,358,15,604,Ambient,FALSE,FALSE,11/28/2023,Active
689,LEN-0689,BGB Lentils And 1kg Pack,বাংলা পণ্য - 689,21,4,3.48308E+12,1kg Pack,1,Unit,145,15,298,Ambient,FALSE,TRUE,10/17/2021,Active
690,SHA-0690,Harpic Shampoo Study Bottle,বাংলা পণ্য - 690,15,8,0644903593414,Bottle,1,Unit,668,15,719,Ambient,FALSE,FALSE,1/23/2022,Active
691,SKI-0691,Dano Skin Care Result Jar,বাংলা পণ্য - 691,13,9,7.33431E+12,Jar,1,Unit,1516,15,97,Ambient,FALSE,FALSE,9/4/2020,Active
692,RIC-0692,Pran Rice Best 25kg Bag,বাংলা পণ্য - 692,1,2,6.06392E+12,25kg Bag,1,Unit,1653,15,299,Ambient,FALSE,FALSE,6/25/2020,Active
693,DIA-0693,BGB Diapers Republican Jumbo Pack,বাংলা পণ্য - 693,21,5,1.08024E+12,Jumbo Pack,1,Unit,2271,15,393,Ambient,FALSE,TRUE,11/14/2023,Active
694,LEN-0694,Pran Lentils According 1kg Pack,বাংলা পণ্য - 694,16,4,2.57954E+12,1kg Pack,1,Unit,280,15,334,Ambient,FALSE,FALSE,7/29/2022,Active
695,JUI-0695,Harpic Juices Reality 1L Carton,বাংলা পণ্য - 695,2,14,3.54729E+12,1L Carton,1,Unit,375,15,393,Ambient,TRUE,FALSE,4/20/2021,Active
696,JUI-0696,Dano Juices Surface 1L Carton,বাংলা পণ্য - 696,12,14,0238492031756,1L Carton,1,Unit,175,15,451,Ambient,TRUE,FALSE,8/25/2022,Active
697,BAB-0697,Dano Baby Food Bag Tin,বাংলা পণ্য - 697,10,6,4.50909E+12,Tin,1,Unit,2092,15,675,Ambient,FALSE,FALSE,3/20/2022,Active
698,CLE-0698,ACI Cleaning Want Combo,বাংলা পণ্য - 698,19,12,6.93954E+12,Combo,1,Unit,353,15,580,Ambient,FALSE,FALSE,12/8/2020,Active
699,BAB-0699,Knorr Baby Food Different Tin,বাংলা পণ্য - 699,14,6,8.27653E+12,Tin,1,Unit,1443,15,157,Ambient,FALSE,FALSE,8/27/2021,Active
700,SPI-0700,BGB Spices Include 500g Jar,বাংলা পণ্য - 700,21,3,8.99239E+12,500g Jar,1,Unit,665,15,240,Ambient,FALSE,TRUE,4/24/2020,Active
701,SKI-0701,Nescafe Skin Care Ability Jar,বাংলা পণ্য - 701,14,9,1.54448E+12,Jar,1,Unit,1099,15,191,Ambient,FALSE,FALSE,2/25/2021,Active
702,BAB-0702,Pran Baby Food Art Tin,বাংলা পণ্য - 702,9,6,5.18703E+12,Tin,1,Unit,1337,15,578,Ambient,FALSE,FALSE,8/13/2022,Active
703,BAB-0703,Fresh Baby Food Population Tin,বাংলা পণ্য - 703,9,6,0254983910324,Tin,1,Unit,1153,15,333,Ambient,FALSE,FALSE,1/10/2020,Active
704,CLE-0704,ACI Cleaning Rock Combo,বাংলা পণ্য - 704,17,12,4.10373E+12,Combo,1,Unit,275,15,129,Ambient,FALSE,FALSE,9/24/2020,Active
705,JUI-0705,Maggi Juices Physical 1L Carton,বাংলা পণ্য - 705,11,14,5.75513E+12,1L Carton,1,Unit,170,15,708,Ambient,TRUE,FALSE,3/30/2023,Active
706,SKI-0706,Savlon Skin Care Policy Jar,বাংলা পণ্য - 706,17,9,6.33023E+12,Jar,1,Unit,855,15,517,Ambient,FALSE,FALSE,7/22/2023,Active
707,DET-0707,ACI Detergent No 3kg Bag,বাংলা পণ্য - 707,13,11,9.92127E+12,3kg Bag,1,Unit,1198,15,727,Ambient,FALSE,FALSE,4/15/2021,Active
708,BAB-0708,BGB Baby Food His Tin,বাংলা পণ্য - 708,21,6,9.58296E+12,Tin,1,Unit,2109,15,92,Ambient,FALSE,TRUE,9/22/2020,Active
709,DIA-0709,Teer Diapers Piece Jumbo Pack,বাংলা পণ্য - 709,6,5,5.90994E+12,Jumbo Pack,1,Unit,2429,15,266,Ambient,FALSE,FALSE,3/28/2023,Active
710,TEA-0710,Bashundhara Tea/Coffee Leg Jar,বাংলা পণ্য - 710,17,13,6.37826E+12,Jar,1,Unit,540,15,401,Ambient,FALSE,FALSE,11/14/2023,Active
711,DIA-0711,BGB Diapers Forget Jumbo Pack,বাংলা পণ্য - 711,21,5,7.66956E+12,Jumbo Pack,1,Unit,2355,15,371,Ambient,FALSE,TRUE,9/23/2021,Active
712,CLE-0712,Dano Cleaning Training Combo,বাংলা পণ্য - 712,20,12,5.068E+12,Combo,1,Unit,408,15,430,Ambient,FALSE,FALSE,6/29/2022,Active
713,CLE-0713,Knorr Cleaning Put Combo,বাংলা পণ্য - 713,6,12,0592568704266,Combo,1,Unit,500,15,658,Ambient,FALSE,FALSE,2/11/2021,Active
714,DIA-0714,Bashundhara Diapers Huge Jumbo Pack,বাংলা পণ্য - 714,6,5,9.79508E+12,Jumbo Pack,1,Unit,2737,15,256,Ambient,FALSE,FALSE,12/8/2020,Active
715,BAB-0715,Savlon Baby Food Movement Tin,বাংলা পণ্য - 715,2,6,2.85042E+12,Tin,1,Unit,1205,15,349,Ambient,FALSE,FALSE,2/12/2020,Active
716,WIP-0716,BGB Wipes Purpose Pack,বাংলা পণ্য - 716,21,7,9.22521E+12,Pack,1,Unit,365,15,625,Ambient,FALSE,TRUE,6/23/2023,Active
717,DET-0717,Dano Detergent Remember 3kg Bag,বাংলা পণ্য - 717,8,11,4.46276E+12,3kg Bag,1,Unit,650,15,241,Ambient,FALSE,FALSE,2/13/2021,Active
718,SOA-0718,Nescafe Soap Performance Bundle Pack,বাংলা পণ্য - 718,6,10,7.1513E+12,Bundle Pack,1,Unit,222,15,656,Ambient,FALSE,FALSE,2/8/2023,Active
719,SHA-0719,Teer Shampoo Office Bottle,বাংলা পণ্য - 719,20,8,5.33585E+12,Bottle,1,Unit,560,15,303,Ambient,FALSE,FALSE,7/6/2022,Active
720,DET-0720,Rin Detergent Hand 3kg Bag,বাংলা পণ্য - 720,14,11,3.59523E+12,3kg Bag,1,Unit,615,15,565,Ambient,FALSE,FALSE,6/6/2022,Active
721,RIC-0721,Wheel Rice Room 25kg Bag,বাংলা পণ্য - 721,13,2,0181749731117,25kg Bag,1,Unit,3926,15,669,Ambient,FALSE,FALSE,3/22/2021,Active
722,SOA-0722,Rin Soap Wall Bundle Pack,বাংলা পণ্য - 722,13,10,9.63361E+12,Bundle Pack,1,Unit,262,15,560,Ambient,FALSE,FALSE,11/5/2022,Active
723,LEN-0723,Lifebuoy Lentils Able 1kg Pack,বাংলা পণ্য - 723,2,4,4.5962E+12,1kg Pack,1,Unit,342,15,662,Ambient,FALSE,FALSE,2/1/2022,Active
724,SHA-0724,Pran Shampoo Hit Bottle,বাংলা পণ্য - 724,1,8,8.34459E+12,Bottle,1,Unit,858,15,653,Ambient,FALSE,FALSE,1/26/2020,Active
725,OIL-0725,Bashundhara Oil Require 5L Jar,বাংলা পণ্য - 725,4,1,8.41829E+12,5L Jar,1,Unit,1034,15,185,Ambient,TRUE,FALSE,4/30/2022,Active
726,SPI-0726,Knorr Spices Level 500g Jar,বাংলা পণ্য - 726,3,3,2.55054E+12,500g Jar,1,Unit,413,15,502,Ambient,FALSE,FALSE,11/14/2020,Active
727,BAB-0727,Bombay Sweets Baby Food Lot Tin,বাংলা পণ্য - 727,3,6,5.7708E+12,Tin,1,Unit,1199,15,560,Ambient,FALSE,FALSE,3/4/2021,Active
728,WIP-0728,Teer Wipes Budget Pack,বাংলা পণ্য - 728,14,7,3.51285E+12,Pack,1,Unit,250,15,272,Ambient,FALSE,FALSE,7/2/2022,Active
729,SOA-0729,Savlon Soap Themselves Bundle Pack,বাংলা পণ্য - 729,1,10,5.82771E+12,Bundle Pack,1,Unit,442,15,568,Ambient,FALSE,FALSE,7/19/2022,Active
730,RIC-0730,Maggi Rice This 25kg Bag,বাংলা পণ্য - 730,10,2,1.56949E+12,25kg Bag,1,Unit,1992,15,162,Ambient,FALSE,FALSE,10/21/2021,Active
731,DET-0731,Knorr Detergent Capital 3kg Bag,বাংলা পণ্য - 731,17,11,0023512094596,3kg Bag,1,Unit,1296,15,683,Ambient,FALSE,FALSE,1/5/2023,Active
732,RIC-0732,Pran Rice Star 25kg Bag,বাংলা পণ্য - 732,12,2,6.91573E+12,25kg Bag,1,Unit,4042,15,377,Ambient,FALSE,FALSE,12/11/2023,Active
733,SKI-0733,Rupchanda Skin Care Prove Jar,বাংলা পণ্য - 733,19,9,6.3376E+12,Jar,1,Unit,1181,15,491,Ambient,FALSE,FALSE,2/16/2023,Active
734,CLE-0734,Dano Cleaning Material Combo,বাংলা পণ্য - 734,12,12,8.70188E+12,Combo,1,Unit,376,15,268,Ambient,FALSE,FALSE,8/5/2022,Active
735,DIA-0735,Maggi Diapers Gas Jumbo Pack,বাংলা পণ্য - 735,16,5,2.33143E+12,Jumbo Pack,1,Unit,1752,15,284,Ambient,FALSE,FALSE,9/26/2023,Active
736,OIL-0736,Nescafe Oil Son 5L Jar,বাংলা পণ্য - 736,18,1,1.2788E+12,5L Jar,1,Unit,1422,15,646,Ambient,TRUE,FALSE,9/30/2022,Active
737,TEA-0737,Radhuni Tea/Coffee Amount Jar,বাংলা পণ্য - 737,16,13,8.13221E+12,Jar,1,Unit,584,15,592,Ambient,FALSE,FALSE,3/17/2022,Active
738,SKI-0738,Savlon Skin Care Finally Jar,বাংলা পণ্য - 738,13,9,3.51979E+12,Jar,1,Unit,598,15,576,Ambient,FALSE,FALSE,1/9/2022,Active
739,BAB-0739,BGB Baby Food Brother Tin,বাংলা পণ্য - 739,21,6,0425990028429,Tin,1,Unit,2032,15,412,Ambient,FALSE,TRUE,7/25/2020,Active
740,DIA-0740,Maggi Diapers Face Jumbo Pack,বাংলা পণ্য - 740,9,5,1.70183E+12,Jumbo Pack,1,Unit,2238,15,245,Ambient,FALSE,FALSE,2/3/2021,Active
741,DET-0741,Teer Detergent Already 3kg Bag,বাংলা পণ্য - 741,18,11,3.05793E+12,3kg Bag,1,Unit,1211,15,210,Ambient,FALSE,FALSE,12/2/2023,Active
742,OIL-0742,Marks Oil Hand 5L Jar,বাংলা পণ্য - 742,1,1,8.13682E+12,5L Jar,1,Unit,1281,15,411,Ambient,TRUE,FALSE,12/11/2023,Active
743,OIL-0743,Radhuni Oil Risk 5L Jar,বাংলা পণ্য - 743,6,1,7.96855E+12,5L Jar,1,Unit,1316,15,690,Ambient,TRUE,FALSE,1/14/2020,Active
744,TEA-0744,Wheel Tea/Coffee Protect Jar,বাংলা পণ্য - 744,15,13,0620821240760,Jar,1,Unit,970,15,525,Ambient,FALSE,FALSE,11/3/2021,Active
745,LEN-0745,Bashundhara Lentils Feel 1kg Pack,বাংলা পণ্য - 745,11,4,5.36292E+12,1kg Pack,1,Unit,302,15,406,Ambient,FALSE,FALSE,1/7/2021,Active
746,DIA-0746,Parachute Diapers Experience Jumbo Pack,বাংলা পণ্য - 746,2,5,4.96895E+12,Jumbo Pack,1,Unit,2243,15,615,Ambient,FALSE,FALSE,3/19/2021,Active
747,DET-0747,BGB Detergent Movie 3kg Bag,বাংলা পণ্য - 747,21,11,9.94549E+12,3kg Bag,1,Unit,523,15,202,Ambient,FALSE,TRUE,12/25/2021,Active
748,SOA-0748,Marks Soap Thousand Bundle Pack,বাংলা পণ্য - 748,19,10,2.04744E+12,Bundle Pack,1,Unit,277,15,690,Ambient,FALSE,FALSE,6/2/2022,Active
749,RIC-0749,BGB Rice Even 25kg Bag,বাংলা পণ্য - 749,21,2,9.04651E+12,25kg Bag,1,Unit,3902,15,396,Ambient,FALSE,TRUE,1/23/2022,Active
750,SHA-0750,Bombay Sweets Shampoo For Bottle,বাংলা পণ্য - 750,4,8,8.14525E+12,Bottle,1,Unit,612,15,235,Ambient,FALSE,FALSE,8/11/2021,Active
751,SHA-0751,Teer Shampoo Friend Bottle,বাংলা পণ্য - 751,2,8,0893043178429,Bottle,1,Unit,422,15,335,Ambient,FALSE,FALSE,4/28/2020,Active
752,SPI-0752,BGB Spices Economy 500g Jar,বাংলা পণ্য - 752,21,3,9.137E+12,500g Jar,1,Unit,298,15,170,Ambient,FALSE,TRUE,11/29/2020,Active
753,DET-0753,Maggi Detergent Method 3kg Bag,বাংলা পণ্য - 753,9,11,7.72715E+12,3kg Bag,1,Unit,1299,15,701,Ambient,FALSE,FALSE,5/7/2021,Active
754,SPI-0754,Dano Spices Sound 500g Jar,বাংলা পণ্য - 754,12,3,0383412472239,500g Jar,1,Unit,612,15,383,Ambient,FALSE,FALSE,9/5/2023,Active
755,LEN-0755,Knorr Lentils Total 1kg Pack,বাংলা পণ্য - 755,13,4,7.20742E+12,1kg Pack,1,Unit,133,15,658,Ambient,FALSE,FALSE,11/14/2022,Active
756,SOA-0756,Bashundhara Soap Area Bundle Pack,বাংলা পণ্য - 756,9,10,6.324E+12,Bundle Pack,1,Unit,320,15,385,Ambient,FALSE,FALSE,8/2/2021,Active
757,DIA-0757,Fresh Diapers Collection Jumbo Pack,বাংলা পণ্য - 757,8,5,1.08584E+12,Jumbo Pack,1,Unit,1694,15,170,Ambient,FALSE,FALSE,12/17/2020,Active
758,DIA-0758,Rupchanda Diapers Cold Jumbo Pack,বাংলা পণ্য - 758,11,5,1.89451E+12,Jumbo Pack,1,Unit,1539,15,434,Ambient,FALSE,FALSE,1/1/2023,Active
759,DIA-0759,Rupchanda Diapers Risk Jumbo Pack,বাংলা পণ্য - 759,15,5,9.81812E+12,Jumbo Pack,1,Unit,2356,15,576,Ambient,FALSE,FALSE,2/10/2022,Active
760,SKI-0760,Harpic Skin Care Television Jar,বাংলা পণ্য - 760,6,9,8.34206E+12,Jar,1,Unit,1528,15,179,Ambient,FALSE,FALSE,10/19/2020,Active
761,LEN-0761,Radhuni Lentils Talk 1kg Pack,বাংলা পণ্য - 761,2,4,4.33497E+12,1kg Pack,1,Unit,276,15,421,Ambient,FALSE,FALSE,3/19/2020,Active
762,TEA-0762,Radhuni Tea/Coffee Them Jar,বাংলা পণ্য - 762,1,13,9.32424E+12,Jar,1,Unit,915,15,278,Ambient,FALSE,FALSE,12/15/2020,Active
763,CLE-0763,Maggi Cleaning Brother Combo,বাংলা পণ্য - 763,18,12,6.33243E+12,Combo,1,Unit,503,15,442,Ambient,FALSE,FALSE,1/15/2022,Active
