price_change_id,product_sk_id,valid_from,valid_to,old_price_bdt,new_price_bdt,change_reason
754,377,2022-01-01,2023-12-31,546.0,642.0,Global Inflation Adjustment
755,378,2020-01-01,2021-12-31,0.0,317.0,2020 Launch Price
756,378,2022-01-01,2023-12-31,317.0,373.0,Global Inflation Adjustment
757,379,2020-01-01,2021-12-31,0.0,1150.0,2020 Launch Price
758,379,2022-01-01,2023-12-31,1150.0,1353.0,Global Inflation Adjustment
759,380,2020-01-01,2021-12-31,0.0,1720.0,2020 Launch Price
760,380,2022-01-01,2023-12-31,1720.0,2023.0,Global Inflation Adjustment
761,381,2020-01-01,2021-12-31,0.0,294.0,2020 Launch Price
762,381,2022-01-01,2023-12-31,294.0,346.0,Global Inflation Adjustment
763,382,2020-01-01,2021-12-31,0.0,418.0,2020 Launch Price
764,382,2022-01-01,2023-12-31,418.0,492.0,Global Inflation Adjustment
765,383,2020-01-01,2021-12-31,0.0,213.0,2020 Launch Price
766,383,2022-01-01,2023-12-31,213.0,251.0,Global Inflation Adjustment
767,384,2020-01-01,2021-12-31,0.0,264.0,2020 Launch Price
768,384,2022-01-01,2023-12-31,264.0,310.0,Global Inflation Adjustment
769,385,2020-01-01,2021-12-31,0.0,1067.0,2020 Launch Price
770,385,2022-01-01,2023-12-31,1067.0,1255.0,Global Inflation Adjustment
771,386,2020-01-01,2021-12-31,0.0,1221.0,2020 Launch Price
772,386,2022-01-01,2023-12-31,1221.0,1436.0,Global Inflation Adjustment
773,387,2020-01-01,2021-12-31,0.0,1688.0,2020 Launch Price
774,387,2022-01-01,2023-12-31,1688.0,1986.0,Global Inflation Adjustment
775,388,2020-01-01,2021-12-31,0.0,1761.0,2020 Launch Price
776,388,2022-01-01,2023-12-31,1761.0,2072.0,Global Inflation Adjustment
777,389,2020-01-01,2021-12-31,0.0,370.0,2020 Launch Price
778,389,2022-01-01,2023-12-31,370.0,435.0,Global Inflation Adjustment
779,390,2020-01-01,2021-12-31,0.0,307.0,2020 Launch Price
780,390,2022-01-01,2023-12-31,307.0,361.0,Global Inflation Adjustment
781,391,2020-01-01,2021-12-31,0.0,336.0,2020 Launch Price
782,391,2022-01-01,2023-12-31,336.0,395.0,Global Inflation Adjustment
783,392,2020-01-01,2021-12-31,0.0,215.0,2020 Launch Price
784,392,2022-01-01,2023-12-31,215.0,253.0,Global Inflation Adjustment
785,393,2020-01-01,2021-12-31,0.0,1388.0,2020 Launch Price
786,393,2022-01-01,2023-12-31,1388.0,1633.0,Global Inflation Adjustment
787,394,2020-01-01,2021-12-31,0.0,343.0,2020 Launch Price
788,394,2022-01-01,2023-12-31,343.0,403.0,Global Inflation Adjustment
789,395,2020-01-01,2021-12-31,0.0,1719.0,2020 Launch Price
790,395,2022-01-01,2023-12-31,1719.0,2022.0,Global Inflation Adjustment
791,396,2020-01-01,2021-12-31,0.0,728.0,2020 Launch Price
792,396,2022-01-01,2023-12-31,728.0,856.0,Global Inflation Adjustment
793,397,2020-01-01,2021-12-31,0.0,406.0,2020 Launch Price
794,397,2022-01-01,2023-12-31,406.0,478.0,Global Inflation Adjustment
795,398,2020-01-01,2021-12-31,0.0,1699.0,2020 Launch Price
796,398,2022-01-01,2023-12-31,1699.0,1999.0,Global Inflation Adjustment
797,399,2020-01-01,2021-12-31,0.0,834.0,2020 Launch Price
798,399,2022-01-01,2023-12-31,834.0,981.0,Global Inflation Adjustment
799,400,2020-01-01,2021-12-31,0.0,185.0,2020 Launch Price
800,400,2022-01-01,2023-12-31,185.0,218.0,Global Inflation Adjustment
801,401,2020-01-01,2021-12-31,0.0,816.0,2020 Launch Price
802,401,2022-01-01,2023-12-31,816.0,960.0,Global Inflation Adjustment
803,402,2020-01-01,2021-12-31,0.0,347.0,2020 Launch Price
804,402,2022-01-01,2023-12-31,347.0,408.0,Global Inflation Adjustment
805,403,2020-01-01,2021-12-31,0.0,1925.0,2020 Launch Price
806,403,2022-01-01,2023-12-31,1925.0,2265.0,Global Inflation Adjustment
807,404,2020-01-01,2021-12-31,0.0,633.0,2020 Launch Price
808,404,2022-01-01,2023-12-31,633.0,745.0,Global Inflation Adjustment
809,405,2020-01-01,2021-12-31,0.0,1101.0,2020 Launch Price
810,405,2022-01-01,2023-12-31,1101.0,1295.0,Global Inflation Adjustment
811,406,2020-01-01,2021-12-31,0.0,1419.0,2020 Launch Price
812,406,2022-01-01,2023-12-31,1419.0,1669.0,Global Inflation Adjustment
813,407,2020-01-01,2021-12-31,0.0,882.0,2020 Launch Price
814,407,2022-01-01,2023-12-31,882.0,1038.0,Global Inflation Adjustment
815,408,2020-01-01,2021-12-31,0.0,474.0,2020 Launch Price
816,408,2022-01-01,2023-12-31,474.0,558.0,Global Inflation Adjustment
817,409,2020-01-01,2021-12-31,0.0,2251.0,2020 Launch Price
818,409,2022-01-01,2023-12-31,2251.0,2648.0,Global Inflation Adjustment
819,410,2020-01-01,2021-12-31,0.0,2453.0,2020 Launch Price
820,410,2022-01-01,2023-12-31,2453.0,2886.0,Global Inflation Adjustment
821,411,2020-01-01,2021-12-31,0.0,516.0,2020 Launch Price
822,411,2022-01-01,2023-12-31,516.0,607.0,Global Inflation Adjustment
823,412,2020-01-01,2021-12-31,0.0,373.0,2020 Launch Price
824,412,2022-01-01,2023-12-31,373.0,439.0,Global Inflation Adjustment
825,413,2020-01-01,2021-12-31,0.0,3329.0,2020 Launch Price
826,413,2022-01-01,2023-12-31,3329.0,3917.0,Global Inflation Adjustment
827,414,2020-01-01,2021-12-31,0.0,175.0,2020 Launch Price
828,414,2022-01-01,2023-12-31,175.0,206.0,Global Inflation Adjustment
829,415,2020-01-01,2021-12-31,0.0,1595.0,2020 Launch Price
830,415,2022-01-01,2023-12-31,1595.0,1876.0,Global Inflation Adjustment
831,416,2020-01-01,2021-12-31,0.0,201.0,2020 Launch Price
832,416,2022-01-01,2023-12-31,201.0,237.0,Global Inflation Adjustment
833,417,2020-01-01,2021-12-31,0.0,1017.0,2020 Launch Price
834,417,2022-01-01,2023-12-31,1017.0,1196.0,Global Inflation Adjustment
835,418,2020-01-01,2021-12-31,0.0,185.0,2020 Launch Price
836,418,2022-01-01,2023-12-31,185.0,218.0,Global Inflation Adjustment
837,419,2020-01-01,2021-12-31,0.0,1343.0,2020 Launch Price
838,419,2022-01-01,2023-12-31,1343.0,1580.0,Global Inflation Adjustment
839,420,2020-01-01,2021-12-31,0.0,223.0,2020 Launch Price
840,420,2022-01-01,2023-12-31,223.0,262.0,Global Inflation Adjustment
841,421,2020-01-01,2021-12-31,0.0,576.0,2020 Launch Price
842,421,2022-01-01,2023-12-31,576.0,678.0,Global Inflation Adjustment
843,422,2020-01-01,2021-12-31,0.0,586.0,2020 Launch Price
844,422,2022-01-01,2023-12-31,586.0,689.0,Global Inflation Adjustment
845,423,2020-01-01,2021-12-31,0.0,713.0,2020 Launch Price
846,423,2022-01-01,2023-12-31,713.0,839.0,Global Inflation Adjustment
847,424,2020-01-01,2021-12-31,0.0,212.0,2020 Launch Price
848,424,2022-01-01,2023-12-31,212.0,250.0,Global Inflation Adjustment
849,425,2020-01-01,2021-12-31,0.0,915.0,2020 Launch Price
850,425,2022-01-01,2023-12-31,915.0,1076.0,Global Inflation Adjustment
851,426,2020-01-01,2021-12-31,0.0,506.0,2020 Launch Price
852,426,2022-01-01,2023-12-31,506.0,595.0,Global Inflation Adjustment
853,427,2020-01-01,2021-12-31,0.0,533.0,2020 Launch Price
854,427,2022-01-01,2023-12-31,533.0,627.0,Global Inflation Adjustment
855,428,2020-01-01,2021-12-31,0.0,229.0,2020 Launch Price
856,428,2022-01-01,2023-12-31,229.0,269.0,Global Inflation Adjustment
857,429,2020-01-01,2021-12-31,0.0,481.0,2020 Launch Price
858,429,2022-01-01,2023-12-31,481.0,566.0,Global Inflation Adjustment
859,430,2020-01-01,2021-12-31,0.0,255.0,2020 Launch Price
860,430,2022-01-01,2023-12-31,255.0,300.0,Global Inflation Adjustment
861,431,2020-01-01,2021-12-31,0.0,510.0,2020 Launch Price
862,431,2022-01-01,2023-12-31,510.0,600.0,Global Inflation Adjustment
863,432,2020-01-01,2021-12-31,0.0,1115.0,2020 Launch Price
864,432,2022-01-01,2023-12-31,1115.0,1312.0,Global Inflation Adjustment
865,433,2020-01-01,2021-12-31,0.0,1899.0,2020 Launch Price
866,433,2022-01-01,2023-12-31,1899.0,2234.0,Global Inflation Adjustment
867,434,2020-01-01,2021-12-31,0.0,840.0,2020 Launch Price
868,434,2022-01-01,2023-12-31,840.0,988.0,Global Inflation Adjustment
869,435,2020-01-01,2021-12-31,0.0,1527.0,2020 Launch Price
870,435,2022-01-01,2023-12-31,1527.0,1797.0,Global Inflation Adjustment
871,436,2020-01-01,2021-12-31,0.0,422.0,2020 Launch Price
872,436,2022-01-01,2023-12-31,422.0,497.0,Global Inflation Adjustment
873,437,2020-01-01,2021-12-31,0.0,334.0,2020 Launch Price
874,437,2022-01-01,2023-12-31,334.0,393.0,Global Inflation Adjustment
875,438,2020-01-01,2021-12-31,0.0,276.0,2020 Launch Price
876,438,2022-01-01,2023-12-31,276.0,325.0,Global Inflation Adjustment
877,439,2020-01-01,2021-12-31,0.0,201.0,2020 Launch Price
878,439,2022-01-01,2023-12-31,201.0,236.0,Global Inflation Adjustment
879,440,2020-01-01,2021-12-31,0.0,405.0,2020 Launch Price
880,440,2022-01-01,2023-12-31,405.0,477.0,Global Inflation Adjustment
881,441,2020-01-01,2021-12-31,0.0,292.0,2020 Launch Price
882,441,2022-01-01,2023-12-31,292.0,344.0,Global Inflation Adjustment
883,442,2020-01-01,2021-12-31,0.0,430.0,2020 Launch Price
884,442,2022-01-01,2023-12-31,430.0,506.0,Global Inflation Adjustment
885,443,2020-01-01,2021-12-31,0.0,1475.0,2020 Launch Price
886,443,2022-01-01,2023-12-31,1475.0,1735.0,Global Inflation Adjustment
887,444,2020-01-01,2021-12-31,0.0,517.0,2020 Launch Price
888,444,2022-01-01,2023-12-31,517.0,608.0,Global Inflation Adjustment
889,445,2020-01-01,2021-12-31,0.0,580.0,2020 Launch Price
890,445,2022-01-01,2023-12-31,580.0,682.0,Global Inflation Adjustment
891,446,2020-01-01,2021-12-31,0.0,1784.0,2020 Launch Price
892,446,2022-01-01,2023-12-31,1784.0,2099.0,Global Inflation Adjustment
893,447,2020-01-01,2021-12-31,0.0,986.0,2020 Launch Price
894,447,2022-01-01,2023-12-31,986.0,1160.0,Global Inflation Adjustment
895,448,2020-01-01,2021-12-31,0.0,995.0,2020 Launch Price
896,448,2022-01-01,2023-12-31,995.0,1171.0,Global Inflation Adjustment
897,449,2020-01-01,2021-12-31,0.0,589.0,2020 Launch Price
898,449,2022-01-01,2023-12-31,589.0,693.0,Global Inflation Adjustment
899,450,2020-01-01,2021-12-31,0.0,2828.0,2020 Launch Price
900,450,2022-01-01,2023-12-31,2828.0,3327.0,Global Inflation Adjustment
901,451,2020-01-01,2021-12-31,0.0,890.0,2020 Launch Price
902,451,2022-01-01,2023-12-31,890.0,1047.0,Global Inflation Adjustment
903,452,2020-01-01,2021-12-31,0.0,211.0,2020 Launch Price
904,452,2022-01-01,2023-12-31,211.0,248.0,Global Inflation Adjustment
905,453,2020-01-01,2021-12-31,0.0,303.0,2020 Launch Price
906,453,2022-01-01,2023-12-31,303.0,357.0,Global Inflation Adjustment
907,454,2020-01-01,2021-12-31,0.0,629.0,2020 Launch Price
908,454,2022-01-01,2023-12-31,629.0,740.0,Global Inflation Adjustment
909,455,2020-01-01,2021-12-31,0.0,598.0,2020 Launch Price
910,455,2022-01-01,2023-12-31,598.0,704.0,Global Inflation Adjustment
911,456,2020-01-01,2021-12-31,0.0,442.0,2020 Launch Price
912,456,2022-01-01,2023-12-31,442.0,520.0,Global Inflation Adjustment
913,457,2020-01-01,2021-12-31,0.0,903.0,2020 Launch Price
914,457,2022-01-01,2023-12-31,903.0,1062.0,Global Inflation Adjustment
915,458,2020-01-01,2021-12-31,0.0,2390.0,2020 Launch Price
916,458,2022-01-01,2023-12-31,2390.0,2812.0,Global Inflation Adjustment
917,459,2020-01-01,2021-12-31,0.0,2890.0,2020 Launch Price
918,459,2022-01-01,2023-12-31,2890.0,3400.0,Global Inflation Adjustment
919,460,2020-01-01,2021-12-31,0.0,480.0,2020 Launch Price
920,460,2022-01-01,2023-12-31,480.0,565.0,Global Inflation Adjustment
921,461,2020-01-01,2021-12-31,0.0,480.0,2020 Launch Price
922,461,2022-01-01,2023-12-31,480.0,565.0,Global Inflation Adjustment
923,462,2020-01-01,2021-12-31,0.0,582.0,2020 Launch Price
924,462,2022-01-01,2023-12-31,582.0,685.0,Global Inflation Adjustment
925,463,2020-01-01,2021-12-31,0.0,1965.0,2020 Launch Price
926,463,2022-01-01,2023-12-31,1965.0,2312.0,Global Inflation Adjustment
927,464,2020-01-01,2021-12-31,0.0,280.0,2020 Launch Price
928,464,2022-01-01,2023-12-31,280.0,329.0,Global Inflation Adjustment
929,465,2020-01-01,2021-12-31,0.0,178.0,2020 Launch Price
930,465,2022-01-01,2023-12-31,178.0,209.0,Global Inflation Adjustment
931,466,2020-01-01,2021-12-31,0.0,790.0,2020 Launch Price
932,466,2022-01-01,2023-12-31,790.0,929.0,Global Inflation Adjustment
933,467,2020-01-01,2021-12-31,0.0,791.0,2020 Launch Price
934,467,2022-01-01,2023-12-31,791.0,931.0,Global Inflation Adjustment
935,468,2020-01-01,2021-12-31,0.0,313.0,2020 Launch Price
936,468,2022-01-01,2023-12-31,313.0,368.0,Global Inflation Adjustment
937,469,2020-01-01,2021-12-31,0.0,1046.0,2020 Launch Price
938,469,2022-01-01,2023-12-31,1046.0,1231.0,Global Inflation Adjustment
939,470,2020-01-01,2021-12-31,0.0,472.0,2020 Launch Price
940,470,2022-01-01,2023-12-31,472.0,555.0,Global Inflation Adjustment
941,471,2020-01-01,2021-12-31,0.0,398.0,2020 Launch Price
942,471,2022-01-01,2023-12-31,398.0,468.0,Global Inflation Adjustment
943,472,2020-01-01,2021-12-31,0.0,1421.0,2020 Launch Price
944,472,2022-01-01,2023-12-31,1421.0,1672.0,Global Inflation Adjustment
945,473,2020-01-01,2021-12-31,0.0,1363.0,2020 Launch Price
946,473,2022-01-01,2023-12-31,1363.0,1603.0,Global Inflation Adjustment
947,474,2020-01-01,2021-12-31,0.0,581.0,2020 Launch Price
948,474,2022-01-01,2023-12-31,581.0,684.0,Global Inflation Adjustment
949,475,2020-01-01,2021-12-31,0.0,231.0,2020 Launch Price
950,475,2022-01-01,2023-12-31,231.0,272.0,Global Inflation Adjustment
951,476,2020-01-01,2021-12-31,0.0,1058.0,2020 Launch Price
952,476,2022-01-01,2023-12-31,1058.0,1245.0,Global Inflation Adjustment
953,477,2020-01-01,2021-12-31,0.0,2475.0,2020 Launch Price
954,477,2022-01-01,2023-12-31,2475.0,2912.0,Global Inflation Adjustment
955,478,2020-01-01,2021-12-31,0.0,1460.0,2020 Launch Price
956,478,2022-01-01,2023-12-31,1460.0,1718.0,Global Inflation Adjustment
957,479,2020-01-01,2021-12-31,0.0,563.0,2020 Launch Price
958,479,2022-01-01,2023-12-31,563.0,662.0,Global Inflation Adjustment
959,480,2020-01-01,2021-12-31,0.0,1148.0,2020 Launch Price
960,480,2022-01-01,2023-12-31,1148.0,1351.0,Global Inflation Adjustment
961,481,2020-01-01,2021-12-31,0.0,332.0,2020 Launch Price
962,481,2022-01-01,2023-12-31,332.0,391.0,Global Inflation Adjustment
963,482,2020-01-01,2021-12-31,0.0,435.0,2020 Launch Price
964,482,2022-01-01,2023-12-31,435.0,512.0,Global Inflation Adjustment
965,483,2020-01-01,2021-12-31,0.0,1260.0,2020 Launch Price
966,483,2022-01-01,2023-12-31,1260.0,1482.0,Global Inflation Adjustment
967,484,2020-01-01,2021-12-31,0.0,1057.0,2020 Launch Price
968,484,2022-01-01,2023-12-31,1057.0,1244.0,Global Inflation Adjustment
969,485,2020-01-01,2021-12-31,0.0,981.0,2020 Launch Price
970,485,2022-01-01,2023-12-31,981.0,1154.0,Global Inflation Adjustment
971,486,2020-01-01,2021-12-31,0.0,793.0,2020 Launch Price
972,486,2022-01-01,2023-12-31,793.0,933.0,Global Inflation Adjustment
973,487,2020-01-01,2021-12-31,0.0,643.0,2020 Launch Price
974,487,2022-01-01,2023-12-31,643.0,757.0,Global Inflation Adjustment
975,488,2020-01-01,2021-12-31,0.0,269.0,2020 Launch Price
976,488,2022-01-01,2023-12-31,269.0,316.0,Global Inflation Adjustment
977,489,2020-01-01,2021-12-31,0.0,388.0,2020 Launch Price
978,489,2022-01-01,2023-12-31,388.0,457.0,Global Inflation Adjustment
979,490,2020-01-01,2021-12-31,0.0,426.0,2020 Launch Price
980,490,2022-01-01,2023-12-31,426.0,501.0,Global Inflation Adjustment
981,491,2020-01-01,2021-12-31,0.0,3155.0,2020 Launch Price
982,491,2022-01-01,2023-12-31,3155.0,3712.0,Global Inflation Adjustment
983,492,2020-01-01,2021-12-31,0.0,2896.0,2020 Launch Price
984,492,2022-01-01,2023-12-31,2896.0,3407.0,Global Inflation Adjustment
985,493,2020-01-01,2021-12-31,0.0,1512.0,2020 Launch Price
986,493,2022-01-01,2023-12-31,1512.0,1779.0,Global Inflation Adjustment
987,494,2020-01-01,2021-12-31,0.0,590.0,2020 Launch Price
988,494,2022-01-01,2023-12-31,590.0,694.0,Global Inflation Adjustment
989,495,2020-01-01,2021-12-31,0.0,134.0,2020 Launch Price
990,495,2022-01-01,2023-12-31,134.0,158.0,Global Inflation Adjustment
991,496,2020-01-01,2021-12-31,0.0,532.0,2020 Launch Price
992,496,2022-01-01,2023-12-31,532.0,626.0,Global Inflation Adjustment
993,497,2020-01-01,2021-12-31,0.0,320.0,2020 Launch Price
994,497,2022-01-01,2023-12-31,320.0,377.0,Global Inflation Adjustment
995,498,2020-01-01,2021-12-31,0.0,300.0,2020 Launch Price
996,498,2022-01-01,2023-12-31,300.0,353.0,Global Inflation Adjustment
997,499,2020-01-01,2021-12-31,0.0,1096.0,2020 Launch Price
998,499,2022-01-01,2023-12-31,1096.0,1289.0,Global Inflation Adjustment
999,500,2020-01-01,2021-12-31,0.0,2348.0,2020 Launch Price
1000,500,2022-01-01,2023-12-31,2348.0,2762.0,Global Inflation Adjustment
1001,501,2020-01-01,2021-12-31,0.0,314.0,2020 Launch Price
1002,501,2022-01-01,2023-12-31,314.0,369.0,Global Inflation Adjustment
1003,502,2020-01-01,2021-12-31,0.0,359.0,2020 Launch Price
1004,502,2022-01-01,2023-12-31,359.0,422.0,Global Inflation Adjustment
1005,503,2020-01-01,2021-12-31,0.0,2536.0,2020 Launch Price
1006,503,2022-01-01,2023-12-31,2536.0,2984.0,Global Inflation Adjustment
1007,504,2020-01-01,2021-12-31,0.0,346.0,2020 Launch Price
1008,504,2022-01-01,2023-12-31,346.0,407.0,Global Inflation Adjustment
1009,505,2020-01-01,2021-12-31,0.0,649.0,2020 Launch Price
1010,505,2022-01-01,2023-12-31,649.0,763.0,Global Inflation Adjustment
1011,506,2020-01-01,2021-12-31,0.0,223.0,2020 Launch Price
1012,506,2022-01-01,2023-12-31,223.0,262.0,Global Inflation Adjustment
1013,507,2020-01-01,2021-12-31,0.0,343.0,2020 Launch Price
1014,507,2022-01-01,2023-12-31,343.0,404.0,Global Inflation Adjustment
1015,508,2020-01-01,2021-12-31,0.0,480.0,2020 Launch Price
1016,508,2022-01-01,2023-12-31,480.0,565.0,Global Inflation Adjustment
1017,509,2020-01-01,2021-12-31,0.0,250.0,2020 Launch Price
1018,509,2022-01-01,2023-12-31,250.0,294.0,Global Inflation Adjustment
1019,510,2020-01-01,2021-12-31,0.0,250.0,2020 Launch Price
1020,510,2022-01-01,2023-12-31,250.0,294.0,Global Inflation Adjustment
1021,511,2020-01-01,2021-12-31,0.0,320.0,2020 Launch Price
1022,511,2022-01-01,2023-12-31,320.0,377.0,Global Inflation Adjustment
1023,512,2020-01-01,2021-12-31,0.0,2997.0,2020 Launch Price
1024,512,2022-01-01,2023-12-31,2997.0,3526.0,Global Inflation Adjustment
1025,513,2020-01-01,2021-12-31,0.0,242.0,2020 Launch Price
1026,513,2022-01-01,2023-12-31,242.0,285.0,Global Inflation Adjustment
1027,514,2020-01-01,2021-12-31,0.0,999.0,2020 Launch Price
1028,514,2022-01-01,2023-12-31,999.0,1175.0,Global Inflation Adjustment
1029,515,2020-01-01,2021-12-31,0.0,1814.0,2020 Launch Price
1030,515,2022-01-01,2023-12-31,1814.0,2134.0,Global Inflation Adjustment
1031,516,2020-01-01,2021-12-31,0.0,960.0,2020 Launch Price
1032,516,2022-01-01,2023-12-31,960.0,1130.0,Global Inflation Adjustment
1033,517,2020-01-01,2021-12-31,0.0,1223.0,2020 Launch Price
1034,517,2022-01-01,2023-12-31,1223.0,1439.0,Global Inflation Adjustment
1035,518,2020-01-01,2021-12-31,0.0,165.0,2020 Launch Price
1036,518,2022-01-01,2023-12-31,165.0,194.0,Global Inflation Adjustment
1037,519,2020-01-01,2021-12-31,0.0,945.0,2020 Launch Price
1038,519,2022-01-01,2023-12-31,945.0,1112.0,Global Inflation Adjustment
1039,520,2020-01-01,2021-12-31,0.0,854.0,2020 Launch Price
1040,520,2022-01-01,2023-12-31,854.0,1005.0,Global Inflation Adjustment
1041,521,2020-01-01,2021-12-31,0.0,396.0,2020 Launch Price
1042,521,2022-01-01,2023-12-31,396.0,466.0,Global Inflation Adjustment
1043,522,2020-01-01,2021-12-31,0.0,319.0,2020 Launch Price
1044,522,2022-01-01,2023-12-31,319.0,375.0,Global Inflation Adjustment
1045,523,2020-01-01,2021-12-31,0.0,1265.0,2020 Launch Price
1046,523,2022-01-01,2023-12-31,1265.0,1488.0,Global Inflation Adjustment
1047,524,2020-01-01,2021-12-31,0.0,313.0,2020 Launch Price
1048,524,2022-01-01,2023-12-31,313.0,368.0,Global Inflation Adjustment
1049,525,2020-01-01,2021-12-31,0.0,1252.0,2020 Launch Price
1050,525,2022-01-01,2023-12-31,1252.0,1473.0,Global Inflation Adjustment
1051,526,2020-01-01,2021-12-31,0.0,264.0,2020 Launch Price
1052,526,2022-01-01,2023-12-31,264.0,310.0,Global Inflation Adjustment
1053,527,2020-01-01,2021-12-31,0.0,272.0,2020 Launch Price
1054,527,2022-01-01,2023-12-31,272.0,320.0,Global Inflation Adjustment
1055,528,2020-01-01,2021-12-31,0.0,676.0,2020 Launch Price
1056,528,2022-01-01,2023-12-31,676.0,795.0,Global Inflation Adjustment
1057,529,2020-01-01,2021-12-31,0.0,829.0,2020 Launch Price
1058,529,2022-01-01,2023-12-31,829.0,975.0,Global Inflation Adjustment
1059,530,2020-01-01,2021-12-31,0.0,303.0,2020 Launch Price
1060,530,2022-01-01,2023-12-31,303.0,357.0,Global Inflation Adjustment
1061,531,2020-01-01,2021-12-31,0.0,344.0,2020 Launch Price
1062,531,2022-01-01,2023-12-31,344.0,405.0,Global Inflation Adjustment
1063,532,2020-01-01,2021-12-31,0.0,302.0,2020 Launch Price
1064,532,2022-01-01,2023-12-31,302.0,355.0,Global Inflation Adjustment
1065,533,2020-01-01,2021-12-31,0.0,683.0,2020 Launch Price
1066,533,2022-01-01,2023-12-31,683.0,803.0,Global Inflation Adjustment
1067,534,2020-01-01,2021-12-31,0.0,2003.0,2020 Launch Price
1068,534,2022-01-01,2023-12-31,2003.0,2357.0,Global Inflation Adjustment
1069,535,2020-01-01,2021-12-31,0.0,395.0,2020 Launch Price
1070,535,2022-01-01,2023-12-31,395.0,465.0,Global Inflation Adjustment
1071,536,2020-01-01,2021-12-31,0.0,2535.0,2020 Launch Price
1072,536,2022-01-01,2023-12-31,2535.0,2982.0,Global Inflation Adjustment
1073,537,2020-01-01,2021-12-31,0.0,1913.0,2020 Launch Price
1074,537,2022-01-01,2023-12-31,1913.0,2251.0,Global Inflation Adjustment
1075,538,2020-01-01,2021-12-31,0.0,504.0,2020 Launch Price
1076,538,2022-01-01,2023-12-31,504.0,593.0,Global Inflation Adjustment
1077,539,2020-01-01,2021-12-31,0.0,1970.0,2020 Launch Price
1078,539,2022-01-01,2023-12-31,1970.0,2318.0,Global Inflation Adjustment
1079,540,2020-01-01,2021-12-31,0.0,307.0,2020 Launch Price
1080,540,2022-01-01,2023-12-31,307.0,361.0,Global Inflation Adjustment
1081,541,2020-01-01,2021-12-31,0.0,820.0,2020 Launch Price
1082,541,2022-01-01,2023-12-31,820.0,965.0,Global Inflation Adjustment
1083,542,2020-01-01,2021-12-31,0.0,1023.0,2020 Launch Price
1084,542,2022-01-01,2023-12-31,1023.0,1203.0,Global Inflation Adjustment
1085,543,2020-01-01,2021-12-31,0.0,1212.0,2020 Launch Price
1086,543,2022-01-01,2023-12-31,1212.0,1426.0,Global Inflation Adjustment
1087,544,2020-01-01,2021-12-31,0.0,981.0,2020 Launch Price
1088,544,2022-01-01,2023-12-31,981.0,1154.0,Global Inflation Adjustment
1089,545,2020-01-01,2021-12-31,0.0,301.0,2020 Launch Price
1090,545,2022-01-01,2023-12-31,301.0,354.0,Global Inflation Adjustment
1091,546,2020-01-01,2021-12-31,0.0,213.0,2020 Launch Price
1092,546,2022-01-01,2023-12-31,213.0,251.0,Global Inflation Adjustment
1093,547,2020-01-01,2021-12-31,0.0,2213.0,2020 Launch Price
1094,547,2022-01-01,2023-12-31,2213.0,2604.0,Global Inflation Adjustment
1095,548,2020-01-01,2021-12-31,0.0,2292.0,2020 Launch Price
1096,548,2022-01-01,2023-12-31,2292.0,2696.0,Global Inflation Adjustment
1097,549,2020-01-01,2021-12-31,0.0,549.0,2020 Launch Price
1098,549,2022-01-01,2023-12-31,549.0,646.0,Global Inflation Adjustment
1099,550,2020-01-01,2021-12-31,0.0,1167.0,2020 Launch Price
1100,550,2022-01-01,2023-12-31,1167.0,1373.0,Global Inflation Adjustment
1101,551,2020-01-01,2021-12-31,0.0,2399.0,2020 Launch Price
1102,551,2022-01-01,2023-12-31,2399.0,2822.0,Global Inflation Adjustment
1103,552,2020-01-01,2021-12-31,0.0,149.0,2020 Launch Price
1104,552,2022-01-01,2023-12-31,149.0,175.0,Global Inflation Adjustment
1105,553,2020-01-01,2021-12-31,0.0,541.0,2020 Launch Price
1106,553,2022-01-01,2023-12-31,541.0,637.0,Global Inflation Adjustment
1107,554,2020-01-01,2021-12-31,0.0,269.0,2020 Launch Price
1108,554,2022-01-01,2023-12-31,269.0,316.0,Global Inflation Adjustment
1109,555,2020-01-01,2021-12-31,0.0,762.0,2020 Launch Price
1110,555,2022-01-01,2023-12-31,762.0,896.0,Global Inflation Adjustment
1111,556,2020-01-01,2021-12-31,0.0,2466.0,2020 Launch Price
1112,556,2022-01-01,2023-12-31,2466.0,2901.0,Global Inflation Adjustment
1113,557,2020-01-01,2021-12-31,0.0,218.0,2020 Launch Price
1114,557,2022-01-01,2023-12-31,218.0,256.0,Global Inflation Adjustment
1115,558,2020-01-01,2021-12-31,0.0,1241.0,2020 Launch Price
1116,558,2022-01-01,2023-12-31,1241.0,1460.0,Global Inflation Adjustment
1117,559,2020-01-01,2021-12-31,0.0,790.0,2020 Launch Price
1118,559,2022-01-01,2023-12-31,790.0,929.0,Global Inflation Adjustment
1119,560,2020-01-01,2021-12-31,0.0,610.0,2020 Launch Price
1120,560,2022-01-01,2023-12-31,610.0,718.0,Global Inflation Adjustment
1121,561,2020-01-01,2021-12-31,0.0,1099.0,2020 Launch Price
1122,561,2022-01-01,2023-12-31,1099.0,1293.0,Global Inflation Adjustment
1123,562,2020-01-01,2021-12-31,0.0,241.0,2020 Launch Price
1124,562,2022-01-01,2023-12-31,241.0,284.0,Global Inflation Adjustment
1125,563,2020-01-01,2021-12-31,0.0,1701.0,2020 Launch Price
1126,563,2022-01-01,2023-12-31,1701.0,2001.0,Global Inflation Adjustment
